ID,Job tenure,Age,Car price,Funding amount,Down payment,Loan duration,Monthly payment,Credit event,Married,Homeowner,Default (y),Pred_default (y_hat),PD,Group
5941,1,20,18500,19015,0,60,0.2052941176470588,0,0,0,0,1,0.8534882068634033,0
5942,37,63,12490,9834,0,60,0.08227272727272728,0,1,0,0,0,0.1349302977323532,1
5943,7,29,18750,13750,0,60,0.06235294117647059,0,0,1,0,0,0.0736294686794281,0
5944,1,30,13070,13423,0,60,0.1648648648648649,0,1,0,0,0,0.2726962566375732,0
5945,24,54,10850,6000,0,12,0.1703333333333333,0,1,1,0,0,0.01978584378957748,1
5946,3,35,17845,14470,0,60,0.1444444444444444,0,0,0,0,0,0.05733991041779518,0
5947,19,53,12690,10690,0,60,0.08521739130434783,0,1,0,0,0,0.2011299729347229,1
5948,19,52,4143,4143,0,24,0.05,0,1,1,0,0,0.007774056866765022,1
5949,8,37,27500,27500,0,72,0.1227364185110664,0,0,0,0,0,0.1451836079359055,0
5950,0,28,4490,3390,0,24,0.1655555555555556,0,1,1,0,0,0.1626924872398376,0
5951,3,60,13680,13612,0,96,0.1312977099236641,0,1,1,0,0,0.0616416372358799,0
5952,3,44,17900,5000,1,24,0.09727272727272727,0,1,1,0,0,0.004892154131084681,0
5953,9,41,23998,23998,0,60,0.0715130023640662,0,1,1,0,0,0.02347363531589508,1
5954,24,48,5768,6262,0,24,0.1522222222222222,0,1,1,0,0,0.03197744116187096,1
5955,0,39,25000,25347,0,84,0.21,0,0,0,1,1,0.5385639667510986,0
5956,20,44,8999,9529,0,84,0.05367965367965368,0,1,0,0,0,0.3017304837703705,1
5957,1,28,11750,11750,0,24,0.09398099260823653,0,0,0,1,0,0.04145042970776558,0
5958,29,61,12844,14020,0,60,0.08689655172413793,0,0,1,0,0,0.4280463755130768,0
5959,17,49,22200,18099,0,96,0.07801418439716312,0,1,1,0,0,0.05086944624781609,1
5960,5,67,2079,2122,0,24,0.09583333333333334,0,1,0,0,0,0.08616632223129272,0
5961,2,32,16260,16260,0,60,0.1102702702702703,0,0,0,0,0,0.3751142621040344,0
5962,18,35,15550,6024,1,60,0.04037037037037037,0,1,1,0,0,0.01498118974268436,1
5963,3,37,3924,3924,0,12,0.0297029702970297,0,1,0,0,0,0.1427473872900009,0
5964,6,55,5990,6695,0,60,0.072782874617737,0,1,0,0,0,0.2079234421253204,1
5965,4,51,8750,10469,0,84,0.1061538461538462,0,0,0,0,0,0.390000581741333,0
5966,40,57,10500,5500,0,24,0.1268421052631579,0,1,0,0,0,0.005224790424108505,1
5967,0,52,10890,10890,0,72,0.09297297297297297,0,0,0,0,0,0.1949969679117203,0
5968,13,68,6170,3859,0,24,0.1251851851851852,0,1,0,0,0,0.03451042994856834,1
5969,0,26,9900,9323,0,72,0.07487179487179488,0,0,0,1,1,0.5414040684700012,0
5970,19,49,11062,11062,0,60,0.126875,0,0,1,0,0,0.1826361119747162,0
5971,0,32,13600,15329,0,96,0.1225490196078431,0,0,0,1,1,0.6395359039306641,0
5972,3,56,9100,4241,0,24,0.09333333333333334,0,1,1,0,0,0.00830173585563898,0
5973,5,31,9900,7900,0,48,0.07880724174653887,0,1,0,0,0,0.02549836225807667,0
5974,17,77,6990,6990,0,60,0.1281818181818182,0,0,1,0,0,0.400807648897171,0
5975,4,29,10585,11878,0,96,0.07334963325183375,0,0,0,1,0,0.1371583491563797,0
5976,20,42,47051,21585,1,72,0.06830065359477124,0,0,0,0,0,0.1249580234289169,0
5977,0,37,28000,16000,0,48,0.1378676470588235,0,1,0,0,0,0.03111970610916615,0
5978,3,32,11200,11200,0,48,0.1391666666666667,0,1,1,0,0,0.324125200510025,0
5979,20,44,24610,27495,0,96,0.1113333333333333,0,1,1,0,0,0.176500529050827,1
5980,15,58,15550,16469,0,60,0.109,0,1,0,0,0,0.1983855664730072,1
5981,44,60,24640,24640,0,60,0.1029508196721311,0,1,1,0,0,0.05153816565871239,1
5982,16,50,9940,9092,0,60,0.08,0,1,1,0,0,0.1081381738185883,1
5983,4,69,5207,5207,0,48,0.08285714285714285,0,0,0,0,1,0.7053635120391846,0
5984,1,47,13200,10000,0,60,0.08761904761904762,0,0,0,0,0,0.098443903028965,0
5985,20,83,13300,10797,0,48,0.1869230769230769,0,0,1,1,0,0.2748289406299591,0
5986,0,30,10980,9465,0,36,0.1355185909980431,0,1,0,1,0,0.2270579785108566,0
5987,2,66,6590,7735,0,60,0.1117647058823529,0,1,0,1,0,0.2871897518634796,0
5988,13,33,14990,11990,0,48,0.07514611745059839,0,1,1,0,0,0.01076073572039604,1
5989,15,71,15400,5400,1,36,0.1325,0,1,1,0,0,0.003223921172320843,1
5990,28,50,3030,3030,0,12,0.1223809523809524,0,1,0,0,0,0.03689949959516525,1
5991,9,37,22100,22100,0,96,0.1350401606425703,0,0,0,0,0,0.2223211228847504,0
5992,0,35,12680,9680,0,24,0.01690251572327044,0,1,0,1,0,0.05471250042319298,0
5993,29,51,5300,5215,0,60,0.04584527220630372,0,1,1,1,0,0.07227902859449387,1
5994,16,48,13870,9725,0,60,0.07782608695652174,0,1,0,0,0,0.02351957000792027,1
5995,0,42,7200,8025,0,72,0.1389473684210526,0,0,0,1,0,0.3275161385536194,0
5996,2,45,4500,4500,0,24,0.03698884758364313,0,1,0,0,0,0.3545621931552887,0
5997,1,43,12500,11432,0,60,0.2107843137254902,0,0,0,0,0,0.1316997110843658,0
5998,11,47,25190,25190,0,96,0.09031877213695395,0,1,1,0,0,0.1364399790763855,1
5999,8,33,25858,25972,0,72,0.1411167512690355,0,0,0,1,0,0.2483593076467514,0
6000,8,46,10497,11678,0,48,0.1333333333333333,0,1,0,0,0,0.1178605407476425,1
6001,5,31,21895,24053,0,72,0.204,0,0,0,1,1,0.6704093813896179,0
6002,12,78,11155,11284,0,60,0.09333333333333334,0,1,0,0,0,0.1586679518222809,1
6003,2,47,9695,9978,0,60,0.08765133171912833,0,0,0,0,0,0.4748544096946716,0
6004,25,50,14990,3710,1,24,0.09470588235294118,0,1,1,0,0,0.003285222686827183,1
6005,39,60,20666,21147,0,48,0.08285714285714285,0,1,0,0,0,0.1398171633481979,1
6006,2,41,27990,27294,0,72,0.1789473684210526,0,0,0,1,1,0.6067237854003906,0
6007,0,40,21495,18971,0,60,0.148421052631579,0,0,0,0,0,0.1103759109973907,0
6008,6,60,14756,14756,0,60,0.1084,0,1,1,0,0,0.1903418153524399,1
6009,16,42,19910,20336,0,84,0.1409784324039979,0,1,0,0,0,0.08744115382432938,1
6010,13,36,6200,7173,0,72,0.06588235294117648,0,0,1,0,0,0.113671749830246,0
6011,37,60,4651,3371,0,48,0.038860103626943,0,0,0,0,0,0.1342349946498871,0
6012,6,48,11950,9950,0,36,0.09404388714733543,0,0,0,0,0,0.04433585330843925,0
6013,3,26,7650,9225,0,96,0.08592592592592592,0,0,0,0,1,0.5346658825874329,0
6014,23,50,10900,4689,1,48,0.03785714285714286,0,1,0,0,0,0.01638649217784405,1
6015,2,41,18685,18685,0,60,0.08693910256410256,0,1,0,1,1,0.5892968773841858,0
6016,3,23,12600,12600,0,60,0.09058823529411765,0,0,0,0,0,0.1011429727077484,0
6017,20,44,7990,8672,0,60,0.04432537749634681,0,0,0,0,1,0.529313325881958,0
6018,7,67,21250,21250,0,48,0.1620689655172414,0,1,1,0,0,0.1142640188336372,1
6019,10,69,6350,7443,0,60,0.1218181818181818,0,1,0,0,0,0.358664333820343,1
6020,3,51,10490,8490,0,36,0.1018018018018018,0,1,1,0,0,0.03098602406680584,0
6021,1,54,33485,26485,0,96,0.07666666666666666,0,1,1,0,0,0.3963077366352081,0
6022,9,32,14050,7886,0,60,0.06982248520710059,0,0,0,0,0,0.03006317093968391,0
6023,6,48,5000,5433,0,60,0.06666666666666667,0,1,1,0,0,0.2531290352344513,1
6024,2,41,7990,8677,0,60,0.04008016032064128,0,1,0,0,1,0.7752940058708191,0
6025,8,46,3700,3185,0,24,0.06164383561643835,0,1,1,0,0,0.0188611876219511,1
6026,27,53,11975,10975,0,60,0.08307692307692308,0,1,1,0,0,0.05439665913581848,1
6027,14,75,8300,5300,0,96,0.062,0,0,0,0,0,0.1718535423278809,0
6028,0,28,14500,6000,1,60,0.08384615384615385,0,0,1,0,0,0.1066620573401451,0
6029,2,31,18990,18990,0,60,0.1835714285714286,0,0,0,1,1,0.6143513917922974,0
6030,7,67,20000,20790,0,60,0.1657142857142857,0,1,0,0,0,0.4623154699802399,1
6031,19,40,8590,9288,0,72,0.06524547803617571,0,1,0,0,0,0.182223916053772,1
6032,10,49,16990,16747,0,96,0.09714285714285714,0,1,1,0,0,0.1317370235919952,1
6033,0,47,10970,12759,0,72,0.09754901960784314,0,1,1,0,0,0.05817846208810806,0
6034,5,53,9980,8680,0,48,0.02952646239554317,0,1,1,0,0,0.08078552782535553,0
6035,8,40,13970,11970,0,48,0.07238442822384428,0,1,0,0,0,0.02470789104700089,1
6036,21,41,9408,10201,0,60,0.0993485342019544,0,1,1,0,0,0.09030760824680328,1
6037,0,21,16990,16990,0,96,0.1211764705882353,0,0,0,1,1,0.6875434517860413,0
6038,25,62,9385,9385,0,48,0.06228571428571428,0,1,1,0,0,0.08421729505062103,1
6039,0,21,17990,20070,0,48,0.1838709677419355,0,0,0,1,1,0.7837275266647339,0
6040,1,30,13790,14984,0,72,0.16,0,1,0,1,0,0.4559487998485565,0
6041,1,43,25200,22700,0,48,0.06516129032258064,0,1,1,0,0,0.1665220111608505,0
6042,4,36,9950,11215,0,96,0.07564766839378238,0,0,0,1,0,0.2709535360336304,0
6043,15,75,9900,5015,0,60,0.07230769230769231,0,1,1,0,0,0.02913860790431499,1
6044,20,39,5300,4700,0,36,0.06211453744493392,0,1,1,0,0,0.01484817732125521,1
6045,5,49,17500,17500,0,96,0.09346938775510204,0,0,0,1,0,0.03296216949820518,0
6046,14,32,21657,18766,0,72,0.04714285714285715,0,1,1,0,0,0.05962183326482773,1
6047,10,50,9539,11299,0,84,0.106,0,0,0,0,0,0.2675033509731293,0
6048,21,86,3040,3154,0,48,0.1290909090909091,0,0,1,0,0,0.1159989237785339,0
6049,1,22,10900,11934,0,36,0.168,0,0,0,0,0,0.2316736727952957,0
6050,8,45,8104,8104,0,60,0.03814218993253762,0,0,0,0,0,0.1515255719423294,0
6051,11,72,10490,10490,0,48,0.233201581027668,0,0,0,0,1,0.5010717511177063,0
6052,22,46,11450,12586,0,72,0.06909090909090909,1,1,0,1,0,0.4076310396194458,0
6053,1,25,11285,10351,0,96,0.0615,0,0,0,0,0,0.06547103077173233,0
6054,2,48,12000,13957,0,72,0.1038095238095238,0,1,0,0,0,0.1942223608493805,0
6055,29,61,15250,7250,0,36,0.1064044377206253,0,0,1,0,0,0.006322040688246489,0
6056,0,58,5990,2059,1,24,0.0712,0,0,0,0,0,0.1707569062709808,0
6057,6,47,11636,12539,0,48,0.1186440677966102,0,1,0,0,0,0.2012869566679001,1
6058,11,38,15340,11340,0,36,0.1594543744120414,0,0,0,0,0,0.06389282643795013,0
6059,10,44,15990,15990,0,60,0.1130769230769231,0,1,0,0,0,0.2676984667778015,1
6060,12,72,16900,7400,1,72,0.119,0,0,1,1,0,0.06703507900238037,0
6061,1,25,10900,12291,0,48,0.1457894736842105,0,0,0,1,0,0.3878099024295807,0
6062,1,30,9450,9450,0,48,0.1542397660818713,0,1,0,0,1,0.7781684994697571,0
6063,26,54,13300,14149,0,36,0.1515151515151515,0,1,1,0,0,0.02202014997601509,1
6064,5,61,10561,10542,0,60,0.0550098231827112,0,1,0,0,0,0.06704828888177872,0
6065,30,56,8670,6670,0,36,0.05898203592814371,0,1,1,0,0,0.07631133496761322,1
6066,1,36,7801,7562,0,60,0.0695,0,0,0,1,0,0.1983385235071182,0
6067,0,55,11299,8799,0,60,0.0725,0,0,0,0,0,0.05221826583147049,0
6068,0,31,5990,4742,0,36,0.0768361581920904,0,0,0,0,0,0.1140695363283157,0
6069,1,19,21890,23828,0,60,0.1428571428571428,0,1,0,1,1,0.6952186226844788,0
6070,1,36,19093,22090,0,72,0.2379310344827586,0,1,0,1,1,0.5676153302192688,0
6071,1,45,3690,3967,0,36,0.0734567901234568,0,1,1,0,0,0.05914530530571938,0
6072,22,56,10500,5990,0,60,0.06277777777777778,0,1,1,0,0,0.0914156436920166,1
6073,3,23,8300,8300,0,48,0.119375,0,0,0,0,0,0.1528555303812027,0
6074,11,77,17460,5350,1,24,0.1526666666666667,0,1,1,0,0,0.03068755939602852,1
6075,6,35,20111,20290,0,72,0.1069264069264069,0,1,0,0,0,0.1148912608623505,1
6076,11,41,13990,13534,0,96,0.1170058139534884,1,0,0,0,1,0.5879356265068054,0
6077,25,49,14990,16300,0,96,0.1131428571428571,0,0,1,0,0,0.2017745673656464,0
6078,4,58,11504,12041,0,36,0.08875,0,1,1,0,0,0.08516880869865417,0
6079,2,48,23000,4000,1,24,0.05272727272727273,0,1,1,0,0,0.003350662300363183,0
6080,1,53,16950,17699,0,48,0.106270943034945,0,1,0,0,0,0.08148011565208435,0
6081,0,43,10600,11582,0,72,0.05161290322580645,0,1,0,1,0,0.4698622226715088,0
6082,3,64,15115,8527,1,60,0.1776470588235294,0,1,1,0,0,0.01404735166579485,0
6083,11,35,15999,16755,0,60,0.1636212624584718,0,0,0,0,0,0.09855416417121887,0
6084,13,47,6220,7059,0,60,0.08758620689655172,0,0,0,0,0,0.1430384814739227,0
6085,3,54,23280,20379,1,96,0.1215,0,1,1,0,0,0.01949593238532543,0
6086,9,30,7500,3866,1,24,0.1,0,0,0,0,0,0.01497533544898033,0
6087,7,32,15319,16069,0,72,0.122,0,0,0,0,0,0.0713319256901741,0
6088,15,50,11790,7790,0,60,0.06631578947368422,0,0,0,0,0,0.02563165128231049,0
6089,29,45,5173,5173,0,36,0.05703703703703704,1,1,1,0,0,0.2840674519538879,0
6090,8,32,33500,27500,0,60,0.101,0,1,1,0,0,0.03963614255189896,1
6091,3,50,17490,15577,0,84,0.09045454545454545,0,1,1,0,0,0.04312878102064133,0
6092,0,29,11800,13266,0,96,0.0708955223880597,0,1,1,1,0,0.04999889433383942,0
6093,15,76,11690,3690,1,24,0.161,0,1,0,0,0,0.05247692763805389,1
6094,5,65,9760,10215,0,60,0.2071197411003236,0,1,0,0,0,0.172555685043335,0
6095,5,31,9080,9080,0,72,0.07124183006535947,0,0,0,0,0,0.4031340181827545,0
6096,5,49,7200,8079,0,48,0.054,0,1,0,1,0,0.372491866350174,0
6097,2,51,16940,15312,0,84,0.12,0,0,0,0,0,0.07130494713783264,0
6098,0,21,17990,19725,0,72,0.138,0,0,0,1,1,0.8525764346122742,0
6099,1,43,15890,15890,0,96,0.1266666666666667,1,0,0,1,1,0.6156095266342163,0
6100,24,45,7991,7991,0,36,0.09192307692307693,0,0,0,0,0,0.1583316326141357,0
6101,3,49,5704,5704,0,24,0.2245454545454545,0,1,0,0,0,0.03755554184317589,0
6102,2,26,6800,7435,0,60,0.0823076923076923,0,0,0,0,0,0.2608056664466858,0
6103,2,26,11600,7088,0,36,0.1161111111111111,0,0,0,0,0,0.05838559567928314,0
6104,3,65,5101,5271,0,24,0.1145,0,1,1,0,0,0.1027397662401199,0
6105,2,22,14760,14760,0,48,0.1564245810055866,0,0,0,0,0,0.2818949818611145,0
6106,1,46,5382,5726,0,24,0.2091666666666667,0,0,1,0,0,0.05511002987623215,0
6107,0,36,9890,9890,0,60,0.08230088495575222,0,1,1,1,0,0.3379415273666382,0
6108,0,50,10990,8329,0,36,0.1757142857142857,0,0,0,0,0,0.122343435883522,0
6109,1,58,4834,5158,0,60,0.05294759825327511,0,1,0,0,1,0.6167227625846863,0
6110,20,75,16990,16990,0,96,0.1916666666666667,0,1,1,1,0,0.3812976181507111,1
6111,3,38,12990,13284,0,84,0.07924693520140105,0,1,0,0,0,0.2185074388980865,0
6112,26,58,6990,4205,0,48,0.06551724137931035,0,0,0,0,0,0.128351628780365,0
6113,1,49,9990,6929,0,36,0.163855421686747,0,0,0,0,0,0.02131338231265545,0
6114,5,42,7024,5392,0,36,0.07234432234432235,0,1,0,0,0,0.1597829610109329,0
6115,0,27,9950,9950,0,60,0.057,0,1,0,0,0,0.4800289571285248,0
6116,10,33,15500,10000,0,60,0.03652173913043479,0,0,1,0,0,0.01247566938400269,0
6117,2,29,22850,22850,0,60,0.1519352975158868,0,0,0,1,1,0.5989223718643188,0
6118,11,75,5350,3850,0,36,0.08590806330067823,0,1,0,0,0,0.04426470026373863,1
6119,15,51,16900,10100,0,36,0.05555555555555555,0,0,0,0,0,0.01199934259057045,0
6120,19,42,12780,14341,0,96,0.1340740740740741,1,0,1,0,1,0.7950248718261719,0
6121,19,48,16700,8817,0,48,0.1143712574850299,0,1,0,0,0,0.01233804691582918,1
6122,3,53,6500,5976,0,60,0.07333333333333333,0,0,1,0,0,0.4468235373497009,0
6123,4,52,18100,18100,0,96,0.03571988093373022,0,1,1,0,0,0.03319093585014343,0
6124,5,22,14000,4000,1,36,0.07597402597402597,0,0,0,0,0,0.0151640260592103,0
6125,28,48,20990,13990,0,36,0.1210918114143921,0,1,1,0,0,0.005414919462054968,1
6126,0,21,13250,13250,0,60,0.074375,0,0,0,0,1,0.6014147996902466,0
6127,2,29,8990,10032,0,48,0.09235294117647058,0,0,0,1,0,0.4808996021747589,0
6128,2,51,3640,3952,0,24,0.0961111111111111,0,1,1,0,0,0.02348820865154266,0
6129,5,53,4250,4745,0,48,0.06294117647058824,0,0,1,0,0,0.04110266268253326,0
6130,3,55,10130,10536,0,72,0.05452035886818495,0,1,0,0,0,0.102172464132309,0
6131,4,38,11900,5815,1,48,0.07198660714285714,0,1,0,0,0,0.1753340810537338,0
6132,6,40,15400,15400,0,60,0.108,0,1,1,0,0,0.1537948697805405,1
6133,3,28,11600,11494,0,60,0.1084210526315789,0,0,0,0,0,0.4410823285579681,0
6134,7,60,5360,1948,1,36,0.04142857142857143,0,1,0,0,0,0.06587004661560059,1
6135,2,25,8990,9748,0,60,0.1346153846153846,0,0,0,0,0,0.1933005750179291,0
6136,5,35,4188,4188,0,12,0.1444,0,0,0,0,0,0.0632316917181015,0
6137,6,45,9000,10055,0,96,0.05202558635394456,0,1,1,0,0,0.02548936940729618,1
6138,5,69,11270,3942,1,36,0.07058823529411765,0,0,0,0,0,0.02564583905041218,0
6139,6,41,7164,6407,0,48,0.105,0,1,0,0,0,0.1557076275348663,1
6140,3,23,27100,27100,0,84,0.2746153846153846,0,0,0,1,1,0.9197744727134705,0
6141,5,57,15990,15318,0,72,0.1048,0,1,0,0,0,0.09368322789669037,0
6142,20,65,26495,26989,0,84,0.1433962264150943,0,1,1,1,0,0.09896425157785416,1
6143,1,27,10950,6465,0,60,0.07,0,0,0,0,0,0.08899223059415817,0
6144,19,55,20590,16071,0,84,0.09391304347826086,0,0,0,1,0,0.03245743736624718,0
6145,7,72,6900,6900,0,60,0.04096774193548387,0,0,1,1,0,0.07783197611570358,0
6146,0,47,8850,9443,0,60,0.068,0,0,0,0,0,0.4868219494819641,0
6147,32,54,9200,8694,0,60,0.05416666666666667,0,1,1,0,0,0.05014439672231674,1
6148,0,25,10990,10100,0,48,0.1008,0,0,0,0,0,0.4819074869155884,0
6149,1,51,5500,5894,0,36,0.0845,0,1,0,0,0,0.143354520201683,0
6150,0,38,16585,17988,0,96,0.1678571428571428,0,0,0,1,0,0.3776125907897949,0
6151,1,55,6340,7455,0,36,0.068125,0,1,0,1,0,0.4075709879398346,0
6152,23,47,22000,22000,0,72,0.1227272727272727,0,1,0,0,0,0.08210689574480057,1
6153,3,26,14990,16431,0,60,0.1151351351351351,0,1,0,1,0,0.1437889933586121,0
6154,1,25,10100,7700,0,60,0.06830206830206831,0,0,0,0,0,0.07130710035562515,0
6155,3,66,12200,6679,0,36,0.1578947368421053,0,1,1,0,0,0.02755980007350445,0
6156,13,40,6980,6480,0,48,0.0975,0,1,1,0,0,0.05358549207448959,1
6157,1,25,9385,7867,0,60,0.09666666666666666,0,1,0,0,0,0.08370419591665268,0
6158,10,69,14490,8541,0,48,0.1661129568106312,0,1,0,0,0,0.01066655572503805,1
6159,7,30,18000,8000,1,48,0.184,0,1,1,0,0,0.01945070363581181,1
6160,2,68,5990,4490,0,24,0.156,0,0,1,0,0,0.02507486939430237,0
6161,29,50,13160,5290,1,24,0.08407407407407408,0,1,0,0,0,0.02246171608567238,1
6162,10,59,14750,14750,0,72,0.1335294117647059,0,1,0,0,0,0.2522409856319427,1
6163,1,24,7900,8969,0,60,0.1025,0,0,0,1,1,0.7334158420562744,0
6164,14,52,9000,11220,0,96,0.07678571428571429,0,0,0,0,0,0.08190219849348068,0
6165,3,29,17980,16314,0,60,0.04135135135135135,0,0,0,1,0,0.132167637348175,0
6166,5,71,11054,11054,0,48,0.1814285714285714,0,1,0,0,0,0.1780385822057724,0
6167,50,67,8950,11018,0,96,0.07206703910614524,0,1,0,0,0,0.0630996823310852,1
6168,20,39,9990,8664,0,60,0.07380952380952381,0,1,0,0,0,0.1506299376487732,1
6169,12,76,10993,5800,1,24,0.07575757575757576,0,1,1,0,0,0.09960603713989258,1
6170,9,34,17990,17990,0,72,0.09447236180904522,0,0,0,1,0,0.1520111560821533,0
6171,27,54,27500,7500,1,48,0.03755555555555556,0,1,1,0,0,0.02369215153157711,1
6172,3,36,2897,3140,0,24,0.08678756476683938,0,0,0,0,0,0.09759942442178726,0
6173,21,58,9900,10408,0,60,0.07833333333333334,0,1,1,0,0,0.07693184912204742,1
6174,5,49,17045,17558,0,72,0.07872340425531915,0,1,0,0,0,0.1012463420629501,0
6175,18,52,22890,22890,0,72,0.1163636363636364,0,0,1,0,0,0.1335859298706055,0
6176,11,64,6990,6121,0,72,0.04227272727272727,0,1,1,0,0,0.0300116203725338,1
6177,10,72,6806,6806,0,36,0.08375,0,1,1,0,0,0.07077887654304504,1
6178,2,40,8770,6876,0,48,0.0924422236102436,0,0,0,0,0,0.2275586724281311,0
6179,11,43,13990,13990,0,96,0.06268436578171091,0,1,1,0,0,0.0708751231431961,1
6180,8,26,7970,8709,0,72,0.07135135135135136,0,0,0,0,0,0.4960480928421021,0
6181,0,43,12900,13065,0,60,0.1004081632653061,0,0,0,0,1,0.5513584613800049,0
6182,15,60,5825,5825,0,36,0.0725,0,0,0,0,0,0.09313828498125076,0
6183,25,61,17525,19012,0,36,0.3161111111111111,0,1,1,1,0,0.3219031095504761,1
6184,0,24,10645,9700,0,36,0.248695652173913,0,0,0,0,0,0.2244147211313248,0
6185,29,47,5990,5615,0,36,0.09222222222222222,0,0,0,1,0,0.3178752958774567,0
6186,0,49,10750,9362,0,48,0.1464285714285714,0,1,0,0,0,0.1218340843915939,0
6187,5,24,10985,9866,0,36,0.07966011683483802,0,0,0,0,0,0.0705774649977684,0
6188,0,39,5990,6681,0,72,0.07083065035415326,0,0,0,0,0,0.4174840748310089,0
6189,8,26,7777,7777,0,48,0.07777777777777778,0,0,0,0,0,0.03422663360834122,0
6190,10,66,30970,19970,0,48,0.105,0,1,1,0,0,0.08069130033254623,1
6191,14,38,18000,10785,1,48,0.1104545454545455,0,1,1,0,0,0.01137746032327414,1
6192,5,43,4517,4872,0,48,0.07790368271954674,1,1,0,1,0,0.3846234679222107,0
6193,18,35,7500,7000,0,60,0.09777777777777778,0,0,1,0,0,0.08476325869560242,0
6194,4,51,3810,4211,0,36,0.04627151051625239,0,0,0,0,0,0.1753463894128799,0
6195,2,32,12000,9000,0,48,0.08357142857142857,0,0,0,0,0,0.1214902922511101,0
6196,14,43,4990,3913,0,36,0.05507662835249042,0,1,1,1,0,0.06622446328401566,1
6197,4,36,6500,6500,0,60,0.04450930317402408,0,0,0,1,0,0.1749183237552643,0
6198,9,33,11105,10990,0,60,0.04870967741935484,0,1,1,1,0,0.01373744197189808,1
6199,26,48,1700,1743,0,12,0.05285714285714286,0,1,0,0,0,0.1736071705818176,1
6200,0,37,7475,7475,0,36,0.1792,0,0,0,0,0,0.4390280842781067,0
6201,0,38,19480,13619,0,72,0.1166666666666667,0,1,1,0,0,0.02959261275827885,0
6202,2,38,25200,12700,0,48,0.1482479784366577,0,1,1,0,0,0.007966436445713043,0
6203,11,75,15990,12990,0,60,0.07068273092369477,0,1,1,0,0,0.02659029886126518,1
6204,1,36,9690,8936,0,60,0.1050702504581552,0,0,0,1,1,0.5723349452018738,0
6205,1,46,6409,7476,0,72,0.06047619047619048,0,0,0,0,1,0.6635338068008423,0
6206,7,39,14390,12465,0,36,0.0345945945945946,0,1,1,0,0,0.01810392923653126,1
6207,14,50,15600,10703,0,36,0.1413636363636364,0,1,1,0,0,0.006272824015468359,1
6208,15,79,8500,2675,1,24,0.0725,0,1,1,0,0,0.0221905242651701,1
6209,40,59,4990,4990,0,72,0.03391304347826087,0,1,0,0,0,0.2319522351026535,1
6210,6,55,10680,7680,0,60,0.058,0,1,1,0,0,0.01518698781728745,1
6211,0,53,12100,13781,0,72,0.2136842105263158,0,0,0,0,0,0.3219005167484283,0
6212,2,64,16990,12990,0,60,0.1664285714285714,0,0,1,0,0,0.04298186674714088,0
6213,16,43,15724,9440,0,60,0.0426179604261796,0,0,0,0,0,0.07709982991218567,0
6214,1,46,13900,13038,0,72,0.2255555555555556,0,1,1,0,0,0.06229260191321373,0
6215,18,51,5364,6160,0,60,0.07532956685499058,0,1,0,0,0,0.07784827053546906,1
6216,9,68,7500,5900,0,48,0.06476190476190476,0,1,1,0,0,0.2123628109693527,1
6217,15,48,6850,4684,0,48,0.04952380952380953,0,1,1,0,0,0.01146510429680347,1
6218,4,40,27500,26500,0,60,0.1832258064516129,0,1,1,0,0,0.1188053712248802,0
6219,11,41,6390,4000,0,36,0.067816091954023,0,0,0,0,0,0.1430029273033142,0
6220,8,54,6990,7277,0,48,0.1113333333333333,0,0,1,0,0,0.1195279732346535,0
6221,2,32,6500,5988,0,60,0.06174863387978142,0,0,0,0,0,0.1780600249767303,0
6222,6,27,8500,4000,0,24,0.174,0,0,0,0,0,0.04904010519385338,0
6223,24,51,4761,4761,0,48,0.0334375,0,1,1,0,0,0.04362255707383156,1
6224,15,50,27590,22906,0,96,0.09403508771929825,0,1,0,0,0,0.1095279008150101,1
6225,4,54,9586,9586,0,48,0.09833333333333333,0,1,1,0,0,0.2073054015636444,0
6226,23,40,11900,5900,0,48,0.0663265306122449,0,1,1,0,0,0.06829433143138885,1
6227,30,47,13690,11690,0,48,0.094,0,0,1,0,0,0.07403600960969925,0
6228,1,46,11950,13092,0,72,0.06375,0,1,0,1,0,0.1962448060512543,0
6229,0,33,6400,2900,0,60,0.02409090909090909,0,0,0,0,0,0.4563932418823242,0
6230,2,23,12109,13369,0,84,0.1814432989690722,0,0,0,0,0,0.06674671173095703,0
6231,1,27,11984,10318,0,48,0.151394422310757,0,1,0,1,0,0.2481587082147598,0
6232,14,69,11990,11990,0,60,0.1083032490974729,0,1,0,0,0,0.2133858352899551,1
6233,1,23,4184,4008,0,24,0.1448792672772689,0,0,0,0,0,0.2598660886287689,0
6234,2,47,11500,8500,0,60,0.08421052631578947,0,1,0,0,0,0.2149051129817963,0
6235,6,49,7900,7900,0,48,0.08844221105527639,0,1,0,0,0,0.04885461926460266,1
6236,4,53,9980,11057,0,84,0.0755,0,1,0,0,0,0.1001495495438576,0
6237,2,63,11990,7596,0,60,0.1160714285714286,0,1,1,0,0,0.02771336399018764,0
6238,3,24,7790,8629,0,60,0.05555555555555555,0,1,0,1,0,0.3256199955940247,0
6239,32,50,20990,12990,0,60,0.05555555555555555,0,0,0,0,0,0.02705799601972103,0
6240,12,77,11590,7590,0,72,0.1056,0,0,1,1,0,0.2267769277095795,0
6241,8,33,13750,15154,0,84,0.1087796797349531,0,1,0,0,0,0.3228617310523987,1
6242,3,60,24200,17200,0,36,0.08771929824561403,0,1,1,0,0,0.01187052484601736,0
